Model,mlp.lins.0.bias,mlp.lins.0.weight,mlp.lins.1.bias,mlp.lins.1.weight,mlp.lins.2.bias,mlp.lins.2.weight,mlp.norms.0.module.bias,mlp.norms.0.module.num_batches_tracked,mlp.norms.0.module.running_mean,mlp.norms.0.module.running_var,mlp.norms.0.module.weight,mlp.norms.1.module.bias,mlp.norms.1.module.num_batches_tracked,mlp.norms.1.module.running_mean,mlp.norms.1.module.running_var,mlp.norms.1.module.weight,sa1_module.conv.local_nn.lins.0.bias,sa1_module.conv.local_nn.lins.0.weight,sa1_module.conv.local_nn.lins.1.bias,sa1_module.conv.local_nn.lins.1.weight,sa1_module.conv.local_nn.lins.2.bias,sa1_module.conv.local_nn.lins.2.weight,sa1_module.conv.local_nn.norms.0.module.bias,sa1_module.conv.local_nn.norms.0.module.num_batches_tracked,sa1_module.conv.local_nn.norms.0.module.running_mean,sa1_module.conv.local_nn.norms.0.module.running_var,sa1_module.conv.local_nn.norms.0.module.weight,sa1_module.conv.local_nn.norms.1.module.bias,sa1_module.conv.local_nn.norms.1.module.num_batches_tracked,sa1_module.conv.local_nn.norms.1.module.running_mean,sa1_module.conv.local_nn.norms.1.module.running_var,sa1_module.conv.local_nn.norms.1.module.weight,sa2_module.conv.local_nn.lins.0.bias,sa2_module.conv.local_nn.lins.0.weight,sa2_module.conv.local_nn.lins.1.bias,sa2_module.conv.local_nn.lins.1.weight,sa2_module.conv.local_nn.lins.2.bias,sa2_module.conv.local_nn.lins.2.weight,sa2_module.conv.local_nn.norms.0.module.bias,sa2_module.conv.local_nn.norms.0.module.num_batches_tracked,sa2_module.conv.local_nn.norms.0.module.running_mean,sa2_module.conv.local_nn.norms.0.module.running_var,sa2_module.conv.local_nn.norms.0.module.weight,sa2_module.conv.local_nn.norms.1.module.bias,sa2_module.conv.local_nn.norms.1.module.num_batches_tracked,sa2_module.conv.local_nn.norms.1.module.running_mean,sa2_module.conv.local_nn.norms.1.module.running_var,sa2_module.conv.local_nn.norms.1.module.weight,sa3_module.nn.lins.0.bias,sa3_module.nn.lins.0.weight,sa3_module.nn.lins.1.bias,sa3_module.nn.lins.1.weight,sa3_module.nn.lins.2.bias,sa3_module.nn.lins.2.weight,sa3_module.nn.norms.0.module.bias,sa3_module.nn.norms.0.module.num_batches_tracked,sa3_module.nn.norms.0.module.running_mean,sa3_module.nn.norms.0.module.running_var,sa3_module.nn.norms.0.module.weight,sa3_module.nn.norms.1.module.bias,sa3_module.nn.norms.1.module.num_batches_tracked,sa3_module.nn.norms.1.module.running_mean,sa3_module.nn.norms.1.module.running_var,sa3_module.nn.norms.1.module.weight
pointnet++_EPOCH_286_classifier.pth,5.6798192815676884e-08,0.0067925178445875645,4.570250666802167e-08,0.018389489501714706,0.002301822416484356,-0.041315045207738876,-0.020996514707803726,7462,0.2410649061203003,0.060951534658670425,0.8159354329109192,0.07449667155742645,7462,-1.1792913675308228,0.9797176718711853,1.0389080047607422,0.05833727493882179,-0.05536029487848282,-1.1425393964259456e-08,-4.13461839343654e-06,2.7610424240265274e-06,-4.281891051505227e-06,-3.437907071202062e-05,7462,-135.02706909179688,5351.9990234375,0.6891818642616272,-2.3977023047816156e-15,7462,9.935699199559167e-05,5.530618523152953e-07,0.6847983598709106,2.1052835159160674e-17,-1.9845532010266675e-13,9.594168154748579e-17,-8.803438866777924e-09,-2.3171872406968497e-11,-1.951445732437107e-12,2.201913130994715e-12,7462,-4.7914388012770814e-09,1.6197030191845735e-17,0.6844457387924194,-4.731882203776183e-13,7462,3.514801960591285e-08,8.655569648876888e-15,0.6846553087234497,-1.7346456493427809e-09,-2.6286932293438994e-14,2.8100902160765884e-10,0.01079068798571825,4.855947963733342e-07,0.006195941474288702,-0.006767785642296076,7462,8229.45703125,16780.326171875,0.8031971454620361,-0.0029570586048066616,7462,-0.04993549361824989,0.2591123878955841,0.799578845500946
pointnet++_EPOCH_287_classifier.pth,5.6764573486134395e-08,0.006792544852942228,4.727952784833178e-08,0.018389444798231125,0.0023014629259705544,-0.041315432637929916,-0.020996466279029846,7488,0.2553492486476898,0.06579751521348953,0.8159354329109192,0.07449670135974884,7488,-1.161891222000122,0.9309096932411194,1.0389080047607422,0.05833688750863075,-0.05535990744829178,-1.1414901912587538e-08,-4.131767582293833e-06,2.759047220024513e-06,-4.278886990505271e-06,-3.436348924878985e-05,7488,-133.14791870117188,5479.31884765625,0.6891818642616272,-2.4085500439788646e-15,7488,0.0001005050798994489,5.496648327607545e-07,0.6847983598709106,2.1316156526638355e-17,-1.9817098808293243e-13,9.626818627887272e-17,-8.795435491038006e-09,-2.317281956598638e-11,-1.954364838366307e-12,2.2004869714570274e-12,7488,-4.810375209274298e-09,1.6225698617515598e-17,0.6844457387924194,-4.608528727904904e-13,7488,3.493513034413809e-08,8.464044488074376e-15,0.6846553087234497,-1.7253543038719954e-09,-2.6152765662725702e-14,2.85737850047596e-10,0.010790635831654072,4.882417670160066e-07,0.006195943336933851,-0.006767760030925274,7488,8217.8193359375,17356.4921875,0.8031971454620361,-0.0029570695478469133,7488,-0.05064573884010315,0.25172725319862366,0.799578845500946
pointnet++_EPOCH_288_classifier.pth,5.815227055450123e-08,0.0067924875766038895,4.775111861476944e-08,0.018389444798231125,0.0023011029697954655,-0.04131581634283066,-0.020996466279029846,7514,0.26338285207748413,0.05176651477813721,0.8159354329109192,0.07449671626091003,7514,-1.1800497770309448,1.0413050651550293,1.0389080047607422,0.05833650007843971,-0.05535952001810074,-1.1404314825824713e-08,-4.128887667320669e-06,2.757032234512735e-06,-4.275852916180156e-06,-3.434773680055514e-05,7514,-136.188232421875,5264.93798828125,0.6891818642616272,-2.458677453797374e-15,7514,9.792476339498535e-05,5.536680873774458e-07,0.6847983598709106,2.180332123967901e-17,-1.978268081032769e-13,9.662167033311868e-17,-8.787359284667673e-09,-2.3307423699381324e-11,-1.960710890522299e-12,2.207693012776235e-12,7514,-4.758874627697196e-09,1.6150488047499827e-17,0.6844457387924194,-4.38432601855554e-13,7514,3.526731617853329e-08,8.846322315631504e-15,0.6846553087234497,-1.7257328899233926e-09,-2.6093176894886362e-14,3.4001534920946597e-10,0.010790582746267319,5.142045438333298e-07,0.006195966154336929,-0.006767751183360815,7514,8231.5126953125,17049.36328125,0.8031971454620361,-0.0029569240286946297,7514,-0.04986896738409996,0.2512344419956207,0.799578845500946
pointnet++_EPOCH_289_classifier.pth,6.061203805529658e-08,0.006792477797716856,4.7450779305791e-08,0.018389442935585976,0.002300754189491272,-0.0413162000477314,-0.020996466279029846,7540,0.24684418737888336,0.06837690621614456,0.8159354329109192,0.0744967833161354,7540,-1.1678189039230347,0.9513416886329651,1.0389080047607422,0.05833611264824867,-0.0553591325879097,-1.139363092761414e-08,-4.125979103264399e-06,2.7549970127438428e-06,-4.272788828529883e-06,-3.433180245338008e-05,7540,-133.79205322265625,5369.78271484375,0.6891818642616272,-2.422391621128184e-15,7540,0.00010019168257713318,5.508601361725596e-07,0.6847983598709106,2.186523074544493e-17,-1.9759886814903899e-13,9.628386962328672e-17,-8.779210247666924e-09,-2.322336246918244e-11,-1.950782200707546e-12,2.1853998645460226e-12,7540,-4.794687313847135e-09,1.6164993486721557e-17,0.6844457387924194,-4.538884459254211e-13,7540,3.5062111436445775e-08,8.59173216377412e-15,0.6846553087234497,-1.7274751629159368e-09,-2.618431594594503e-14,3.535183812353182e-10,0.010790504515171051,5.356569658943044e-07,0.0061959330923855305,-0.006767719052731991,7540,8216.19921875,18693.44921875,0.8031971454620361,-0.002956879325211048,7540,-0.05253069847822189,0.2644399106502533,0.799578845500946
pointnet++_EPOCH_28_classifier.pth,1.2106255553590017e-07,0.0073413848876953125,-1.0571151420890601e-07,0.01844654604792595,0.0034769142512232065,-0.04007149487733841,-0.020418714731931686,754,0.24283857643604279,0.07900002598762512,0.8260538578033447,0.07331497967243195,754,-1.1990727186203003,0.9568732976913452,1.0399807691574097,0.065742127597332,-0.06262042373418808,-4.159220168276079e-08,-1.0174372619076166e-05,7.165247552620713e-06,-1.0741195183072705e-05,-5.9698861150536686e-05,754,-150.7322540283203,7054.890625,0.7011909484863281,-6.811123388385243e-14,754,2.0677071006502956e-05,1.3673191006091656e-06,0.6968178153038025,-2.5704074522873207e-15,-1.999217631720729e-12,3.924248587487602e-15,-3.1509539866192426e-08,-4.154714072779342e-11,-2.2158707160824243e-11,1.1683111943161517e-11,754,-2.2023662893388973e-08,3.5845243187719914e-16,0.696465253829956,1.2204616657573997e-11,754,9.502723230525589e-08,1.1844205358244736e-13,0.6966748237609863,-2.3880510902074548e-09,-6.007448228109724e-13,-2.6775714978555243e-10,0.011212932877242565,-3.532568143782555e-06,0.005975256208330393,-0.007265412714332342,754,8279.9052734375,20573.974609375,0.8138517737388611,-0.003021067939698696,754,-0.048413004726171494,0.2794947922229767,0.810363233089447
pointnet++_EPOCH_290_classifier.pth,5.8432533478480764e-08,0.006792406551539898,4.754783589078215e-08,0.0183893870562315,0.0023003914393484592,-0.04131658747792244,-0.020996537059545517,7566,0.23883667588233948,0.06582242250442505,0.8159354329109192,0.0744967982172966,7566,-1.1804498434066772,0.931057333946228,1.0389080047607422,0.05833572521805763,-0.05535874515771866,-1.138285110613424e-08,-4.123041435377672e-06,2.7529417820915114e-06,-4.269692908565048e-06,-3.4315693483222276e-05,7566,-134.1964111328125,5373.93115234375,0.6891818642616272,-2.4751859141811236e-15,7566,9.974287240765989e-05,5.502863587025786e-07,0.6847983598709106,2.1788570954995965e-17,-1.972994386140528e-13,9.669811505660838e-17,-8.770985715500501e-09,-2.3177244845573597e-11,-1.947931182674778e-12,2.1844052174729844e-12,7566,-4.792811925113938e-09,1.615053436961413e-17,0.6844457387924194,-4.4341554083018875e-13,7566,3.503869905330248e-08,8.575103212953624e-15,0.6846553087234497,-1.7217602898966788e-09,-2.620611687994146e-14,3.361501077492335e-10,0.01079043559730053,5.323788059286017e-07,0.0061959377489984035,-0.006767712067812681,7566,8218.609375,19894.482421875,0.8031971454620361,-0.002956914948299527,7566,-0.051702845841646194,0.25582101941108704,0.799578845500946
pointnet++_EPOCH_291_classifier.pth,5.721884832610158e-08,0.006792331580072641,4.7941600911372007e-08,0.018389396369457245,0.0023000354412943125,-0.04131697118282318,-0.020996572449803352,7592,0.24784819781780243,0.06650970876216888,0.8159354329109192,0.0744968056678772,7592,-1.165674090385437,0.9583072066307068,1.0389080047607422,0.05833533778786659,-0.05535835772752762,-1.1371974473206592e-08,-4.120074208913138e-06,2.7508663151820656e-06,-4.2665669752750546e-06,-3.4299409890081733e-05,7592,-135.727294921875,5259.63818359375,0.6891818642616272,-2.5250412146653276e-15,7592,9.875599789666012e-05,5.53226527699735e-07,0.6847983598709106,2.2099418811748492e-17,-1.9695993425626612e-13,9.61384248018203e-17,-8.762686576346823e-09,-2.3161222939549475e-11,-1.950812341527941e-12,2.189830998824971e-12,7592,-4.758065941246059e-09,1.6243552483856943e-17,0.6844457387924194,-4.266049319356924e-13,7592,3.524366221085984e-08,8.737098264116009e-15,0.6846553087234497,-1.7218586556566606e-09,-2.6085960174175755e-14,3.5596589564868e-10,0.010790317319333553,5.289414275466697e-07,0.0061959256418049335,-0.006767658516764641,7592,8218.5107421875,16622.572265625,0.8031971454620361,-0.0029568711761385202,7592,-0.054424628615379333,0.26189443469047546,0.799578845500946
pointnet++_EPOCH_292_classifier.pth,5.768723454480096e-08,0.006792266853153706,4.7485340104458373e-08,0.018389401957392693,0.0022996545303612947,-0.04131735861301422,-0.020996535196900368,7618,0.24372492730617523,0.05418289080262184,0.8159354329109192,0.07449685782194138,7618,-1.1722800731658936,0.8979175090789795,1.0389080047607422,0.05833495035767555,-0.05535797029733658,-1.1361001028831197e-08,-4.117077423870796e-06,2.74877038464183e-06,-4.263410119165201e-06,-3.4282944398000836e-05,7618,-134.50003051757812,5354.33642578125,0.6891818642616272,-2.5600495098918215e-15,7618,9.900816803565249e-05,5.506308866642939e-07,0.6847983598709106,2.2066364674470873e-17,-1.9666691506662476e-13,9.627694115847598e-17,-8.75431371838431e-09,-2.316369145105579e-11,-1.9489464295890935e-12,2.1878623045201717e-12,7618,-4.752041871114443e-09,1.608720542191707e-17,0.6844457387924194,-4.2543288228218124e-13,7618,3.4916062929823966e-08,8.629275205095273e-15,0.6846553087234497,-1.723782450113731e-09,-2.6304818241153216e-14,3.47427669966649e-10,0.010790255852043629,5.314637405717804e-07,0.006195951718837023,-0.006767630111426115,7618,8227.419921875,18842.134765625,0.8031971454620361,-0.002956841606646776,7618,-0.05344203859567642,0.25039732456207275,0.799578845500946
pointnet++_EPOCH_293_classifier.pth,5.8656919321720125e-08,0.006792187690734863,4.705212575117912e-08,0.018389416858553886,0.002299271058291197,-0.04131774604320526,-0.0209964532405138,7644,0.24363186955451965,0.05770735815167427,0.8159354329109192,0.07449695467948914,7644,-1.1817277669906616,0.9177646040916443,1.0389080047607422,0.05833456292748451,-0.05535758286714554,-1.1349928996651215e-08,-4.114050625503296e-06,2.7466539904708043e-06,-4.260221885488136e-06,-3.426630064495839e-05,7644,-133.24285888671875,5363.4375,0.6891818642616272,-2.605193824881634e-15,7644,0.00010066979302791879,5.493234880304954e-07,0.6847983598709106,2.1282794678172866e-17,-1.9633432249768767e-13,9.646003924142582e-17,-8.745868029791382e-09,-2.302620073779682e-11,-1.95010349014757e-12,2.195614783734312e-12,7644,-4.773756057119272e-09,1.620132160486366e-17,0.6844457387924194,-4.1134736133811856e-13,7644,3.497898859450288e-08,8.528931446998792e-15,0.6846553087234497,-1.7391290629831246e-09,-2.614741749669674e-14,3.291640293667797e-10,0.01079025212675333,5.192045477997453e-07,0.006195883732289076,-0.00676764827221632,7644,8219.267578125,15650.0859375,0.8031971454620361,-0.002956835785880685,7644,-0.05275317281484604,0.2474948912858963,0.799578845500946
pointnet++_EPOCH_294_classifier.pth,5.821691573260068e-08,0.006792096421122551,4.82840114557348e-08,0.018389396369457245,0.002298917155712843,-0.041318077594041824,-0.020996563136577606,7670,0.25239434838294983,0.058265481144189835,0.8159354329109192,0.07449695467948914,7670,-1.1637307405471802,0.9067763686180115,1.0389080047607422,0.05833417549729347,-0.0553571954369545,-1.1338759264845066e-08,-4.110994268557988e-06,2.7445171326689888e-06,-4.2570027289912105e-06,-3.424947499297559e-05,7670,-134.72511291503906,5360.01318359375,0.6891818642616272,-2.5598640096763728e-15,7670,9.908559150062501e-05,5.495739969774149e-07,0.6847983598709106,2.063720667985483e-17,-1.9607262319830399e-13,9.659221608586689e-17,-8.737345069675939e-09,-2.2922188452900727e-11,-1.951120688625796e-12,2.1867189049090685e-12,7670,-4.751491200494229e-09,1.59675487832276e-17,0.6844457387924194,-4.1830921322302816e-13,7670,3.489282107693725e-08,8.550053060571525e-15,0.6846553087234497,-1.7391319495629887e-09,-2.6001865049106454e-14,3.4893699041305126e-10,0.010790240950882435,4.999025122742751e-07,0.006195919122546911,-0.006767658982425928,7670,8230.123046875,16621.341796875,0.8031971454620361,-0.0029568918980658054,7670,-0.052971407771110535,0.261086106300354,0.799578845500946
pointnet++_EPOCH_295_classifier.pth,5.8297263905160435e-08,0.006792084779590368,4.86414357681042e-08,0.018389444798231125,0.0022985446266829967,-0.041318465024232864,-0.0209964606910944,7696,0.26300519704818726,0.05563719570636749,0.8159354329109192,0.07449700683355331,7696,-1.1594783067703247,0.9379480481147766,1.0389080047607422,0.05833378806710243,-0.05535680800676346,-1.1327490057055911e-08,-4.107907443540171e-06,2.7423593564890325e-06,-4.253751285432372e-06,-3.423246380407363e-05,7696,-135.39842224121094,5324.29931640625,0.6891818642616272,-2.498199799358023e-15,7696,9.862724255071953e-05,5.503941338247387e-07,0.6847983598709106,2.006573571878277e-17,-1.958561757870944e-13,9.645596289536716e-17,-8.728745726216403e-09,-2.2859119111484638e-11,-1.9461216492488997e-12,2.1729118070829e-12,7696,-4.73223682462276e-09,1.583308230285098e-17,0.6844457387924194,-4.2188022281348936e-13,7696,3.4997455600205285e-08,8.600322771925174e-15,0.6846553087234497,-1.7353203318748456e-09,-2.5946628336550107e-14,3.670000414679464e-10,0.010790162719786167,4.880923256678216e-07,0.006195973604917526,-0.00676764827221632,7696,8223.8544921875,21564.380859375,0.8031971454620361,-0.0029568769969046116,7696,-0.05424230173230171,0.26342812180519104,0.799578845500946
pointnet++_EPOCH_296_classifier.pth,5.814068870790834e-08,0.006792155094444752,4.709119849621857e-08,0.0183895081281662,0.0022981681395322084,-0.041318852454423904,-0.020996510982513428,7722,0.25160932540893555,0.05878562852740288,0.8159354329109192,0.07449709624052048,7722,-1.1753478050231934,0.9232956171035767,1.0389080047607422,0.05833340063691139,-0.05535642057657242,-1.1316123149640589e-08,-4.104790605197195e-06,2.7401806619309355e-06,-4.250468464306323e-06,-3.421526707825251e-05,7722,-133.5658416748047,5481.31884765625,0.6891818642616272,-2.538248999411864e-15,7722,0.00010019980254583061,5.466400239129143e-07,0.6847983598709106,1.973802330370151e-17,-1.9552862475825938e-13,9.602046884647024e-17,-8.720071775769611e-09,-2.268324764131968e-11,-1.944837953876677e-12,2.1738676397181633e-12,7722,-4.744045156712673e-09,1.5770593770656273e-17,0.6844457387924194,-4.168490097371247e-13,7722,3.475018317544709e-08,8.42211889828413e-15,0.6846553087234497,-1.7292572929150651e-09,-2.5936917950842783e-14,3.780394608465798e-10,0.010790104046463966,4.744541683976422e-07,0.0061959619633853436,-0.0067675174213945866,7722,8211.1318359375,21227.611328125,0.8031971454620361,-0.002956816228106618,7722,-0.049980729818344116,0.2606130838394165,0.799578845500946
pointnet++_EPOCH_297_classifier.pth,5.887740783805384e-08,0.006792193278670311,4.776524065164267e-08,0.0183896292001009,0.0022978014312684536,-0.041319217532873154,-0.020996514707803726,7748,0.23296399414539337,0.06117289513349533,0.8159354329109192,0.07449710369110107,7748,-1.177271842956543,0.8748294711112976,1.0389080047607422,0.05833301320672035,-0.05535603314638138,-1.130465765442068e-08,-4.101643753529061e-06,2.737980821621022e-06,-4.247153810865711e-06,-3.419788117753342e-05,7748,-133.63856506347656,5403.7724609375,0.6891818642616272,-2.6142928645592764e-15,7748,0.00010002378257922828,5.471318900163169e-07,0.6847983598709106,1.996924179160601e-17,-1.9517460564388855e-13,9.573635546711543e-17,-8.711322330157145e-09,-2.2681030664717383e-11,-1.949470532919273e-12,2.17789848655503e-12,7748,-4.738244463453611e-09,1.586017577663454e-17,0.6844457387924194,-4.0124999677038087e-13,7748,3.482704258317426e-08,8.459219788406816e-15,0.6846553087234497,-1.7255443740538112e-09,-2.5992828901625145e-14,3.4595162845540983e-10,0.010790074244141579,4.84428142044635e-07,0.006195991765707731,-0.006767510436475277,7748,8218.09375,16751.791015625,0.8031971454620361,-0.0029568676836788654,7748,-0.05138985067605972,0.2499740719795227,0.799578845500946
pointnet++_EPOCH_298_classifier.pth,5.756297127845755e-08,0.006792216096073389,4.87833631268586e-08,0.018389403820037842,0.002297402825206518,-0.04131957143545151,-0.020996473729610443,7774,0.23764769732952118,0.05875580012798309,0.8159354329109192,0.07449711859226227,7774,-1.1785070896148682,0.9379532933235168,1.0389080047607422,0.05833262577652931,-0.05535564571619034,-1.1293091795039345e-08,-4.098465069546364e-06,2.7357602903066436e-06,-4.243806870363187e-06,-3.418030610191636e-05,7774,-135.2005615234375,5296.91455078125,0.6891818642616272,-2.8130391929953678e-15,7774,9.91203633020632e-05,5.500387487700209e-07,0.6847983598709106,1.7016269870518254e-17,-1.9474546487149164e-13,9.523542150559821e-17,-8.702494724843746e-09,-2.2720112249907665e-11,-1.9508108236448995e-12,2.1922698031917598e-12,7774,-4.73866279548929e-09,1.5920407760118202e-17,0.6844457387924194,-3.6061854457453135e-13,7774,3.497262213159047e-08,8.56201824798444e-15,0.6846553087234497,-1.7330104018498105e-09,-2.577741487061122e-14,2.7180249717595473e-10,0.010790027678012848,5.671996063938423e-07,0.006196069065481424,-0.006767658982425928,7774,8221.9013671875,18432.35546875,0.8031971454620361,-0.002956945914775133,7774,-0.050470780581235886,0.2567814290523529,0.799578845500946
pointnet++_EPOCH_299_classifier.pth,5.699931193703378e-08,0.006792172789573669,4.91326943574677e-08,0.018389403820037842,0.002297041704878211,-0.04131994768977165,-0.020996548235416412,7800,0.23718851804733276,0.07044485956430435,0.8159354329109192,0.07449713349342346,7800,-1.1658064126968384,0.966948390007019,1.0389080047607422,0.05833223834633827,-0.0553552582859993,-1.1281426459675004e-08,-4.095256372238509e-06,2.733518158493098e-06,-4.240427188051399e-06,-3.416254185140133e-05,7800,-135.28990173339844,5292.7958984375,0.6891818642616272,-2.7944167501335083e-15,7800,9.922553726937622e-05,5.494276820172672e-07,0.6847983598709106,1.7544512372778293e-17,-1.9451051826071403e-13,9.543680358880792e-17,-8.693591624364672e-09,-2.2652326195360395e-11,-1.941580793710096e-12,2.177411679779584e-12,7800,-4.716674606441984e-09,1.5794979055114336e-17,0.6844457387924194,-3.6998588871448024e-13,7800,3.493240186003277e-08,8.585595410071263e-15,0.6846553087234497,-1.7312519196011067e-09,-2.5822106022974252e-14,2.937717014095398e-10,0.010789904743432999,5.868301400369091e-07,0.006196075119078159,-0.006767624523490667,7800,8226.5087890625,18204.9140625,0.8031971454620361,-0.002956896321848035,7800,-0.051951952278614044,0.25302690267562866,0.799578845500946
pointnet++_EPOCH_29_classifier.pth,-3.037966109786794e-07,0.007585572078824043,1.1685425249652326e-07,0.018497971817851067,0.0033441309351474047,-0.04021235555410385,-0.020771078765392303,780,0.21200233697891235,0.06529891490936279,0.8245507478713989,0.07350250333547592,780,-1.1955162286758423,0.9623658657073975,1.039939045906067,0.06488469988107681,-0.06178045645356178,-3.651306457186365e-08,-9.300571036874317e-06,6.514345386676723e-06,-9.799441613722593e-06,-5.653172775055282e-05,780,-149.96788024902344,6852.4501953125,0.6997151970863342,-6.832602788674896e-14,780,3.544047649484128e-05,1.2623274869838497e-06,0.6953403949737549,-1.2665250826457506e-14,-1.4795689630073272e-12,2.9468303763547895e-15,-2.7710571615102708e-08,-4.43525147164614e-11,-1.2063040670529102e-11,1.6044186812447236e-11,780,-1.9003595141953156e-08,2.701157363849626e-16,0.6949878334999084,1.8898297857172786e-11,780,9.017934132771188e-08,9.355609684310803e-14,0.6951974034309387,-2.1934563054770706e-09,-5.383983731933883e-13,1.3292317246893504e-09,0.011058647185564041,-6.867801857879385e-06,0.006074594799429178,-0.007108381483703852,780,8233.0654296875,17687.3671875,0.8126301765441895,-0.003063759533688426,780,-0.05339713767170906,0.26477304100990295,0.8088793754577637
pointnet++_EPOCH_2_classifier.pth,-0.00024038385890889913,0.011170953512191772,0.0002286362723680213,0.01986726000905037,0.023995937779545784,-0.01789279840886593,-0.023396022617816925,78,0.5478246808052063,0.9497774243354797,0.9620109796524048,0.05140538141131401,78,-1.1393661499023438,1.2168161869049072,1.0472041368484497,0.2320956289768219,-0.22747306525707245,-0.01750899665057659,-0.024435048922896385,0.031143980100750923,-0.032358817756175995,-0.004927312023937702,78,-575.6731567382812,97881.75,0.9259962439537048,0.00026256052660755813,78,-0.10891559720039368,0.02551775798201561,0.9232841730117798,3.3733638247213094e-06,0.00330780609510839,-0.0001565486891195178,-0.010856574401259422,0.0009330358006991446,-1.2973645425518043e-05,0.00011202567111467943,78,0.018564706668257713,0.0020217453129589558,0.9229848384857178,3.392677172087133e-06,78,-0.031017232686281204,0.007230760995298624,0.9231690764427185,-0.000478332513011992,-0.000819715962279588,0.0007060908246785402,0.015909571200609207,7.723652379354462e-05,0.009328974410891533,-0.00957577396184206,78,9128.86328125,18605.400390625,0.9648895859718323,-0.001404073555022478,78,-0.08352605253458023,0.49798327684402466,0.96940678358078
pointnet++_EPOCH_300_classifier.pth,5.649974355037557e-08,0.006792109925299883,4.9419000447414874e-08,0.01838948205113411,0.002296673832461238,-0.0413203239440918,-0.02099669724702835,7826,0.2526557147502899,0.06773363053798676,0.8159354329109192,0.07449721544981003,7826,-1.1706453561782837,0.9623349905014038,1.0389080047607422,0.05833185091614723,-0.05535487085580826,-1.1269660760149236e-08,-4.092016297363443e-06,2.731254880927736e-06,-4.237015218677698e-06,-3.414458842598833e-05,7826,-133.78269958496094,5420.48828125,0.6891818642616272,-2.7660023946431524e-15,7826,0.00010091151489177719,5.468656354423729e-07,0.6847983598709106,1.758734378489629e-17,-1.94225603482312e-13,9.554313931091284e-17,-8.684612140541503e-09,-2.2737402238792725e-11,-1.9344920630659512e-12,2.178790568102551e-12,7826,-4.729460822971987e-09,1.5848438083742413e-17,0.6844457387924194,-3.7288230771322095e-13,7826,3.4801526993533116e-08,8.370069570708301e-15,0.6846553087234497,-1.7274650598864127e-09,-2.5526256049223164e-14,2.8505453553151483e-10,0.010789704509079456,5.908116236241767e-07,0.00619611656293273,-0.0067674885503947735,7826,8205.1181640625,17798.69921875,0.8031971454620361,-0.0029568972531706095,7826,-0.051623448729515076,0.26289135217666626,0.799578845500946
pointnet++_EPOCH_301_classifier.pth,5.672460900996157e-08,0.006792047061026096,5.048983453548317e-08,0.018389243632555008,0.0022962766233831644,-0.04132071137428284,-0.020996741950511932,7852,0.24581602215766907,0.052529484033584595,0.8159354329109192,0.07449726015329361,7852,-1.1664296388626099,0.9129627346992493,1.0389080047607422,0.05833146348595619,-0.05535448342561722,-1.1257793808283623e-08,-4.088744390173815e-06,2.728970002863207e-06,-4.233570962242084e-06,-3.412643854971975e-05,7852,-133.7655029296875,5356.37841796875,0.6891818642616272,-2.7282518302499227e-15,7852,9.960024181054905e-05,5.460440206661588e-07,0.6847983598709106,1.7610044929627194e-17,-1.9394521524798009e-13,9.557971392887748e-17,-8.675553608838982e-09,-2.2793177067992332e-11,-1.933057663591753e-12,2.171063025538378e-12,7852,-4.710885015413169e-09,1.571101525985653e-17,0.6844457387924194,-3.858393368260521e-13,7852,3.4810589966127736e-08,8.43427975030786e-15,0.6846553087234497,-1.725526055373905e-09,-2.5172758707147844e-14,3.464969144939545e-10,0.010789384134113789,5.678084562532604e-07,0.006196076050400734,-0.006767427548766136,7852,8216.2392578125,19601.40234375,0.8031971454620361,-0.0029568555764853954,7852,-0.05275589972734451,0.25821828842163086,0.799578845500946
pointnet++_EPOCH_302_classifier.pth,5.6134684456310424e-08,0.006791932974010706,5.093612642781409e-08,0.018389210104942322,0.002295923884958029,-0.04132109880447388,-0.020996715873479843,7878,0.262119859457016,0.05664099380373955,0.8159354329109192,0.07449730485677719,7878,-1.175891637802124,0.9188591837882996,1.0389080047607422,0.05833107605576515,-0.05535409599542618,-1.1245824715899744e-08,-4.085441560164327e-06,2.7266632969258353e-06,-4.230093963997206e-06,-3.4108095860574394e-05,7878,-134.02294921875,5421.7060546875,0.6891818642616272,-2.71596222921821e-15,7878,0.00010059943451778963,5.461378123072791e-07,0.6847983598709106,1.7364891757123628e-17,-1.93606456279187e-13,9.573405921373498e-17,-8.666418693792366e-09,-2.2748074257616935e-11,-1.929462449187791e-12,2.1755266858825006e-12,7878,-4.724187707694227e-09,1.5632459571443593e-17,0.6844457387924194,-3.8645201947372365e-13,7878,3.4688088845769016e-08,8.339060541542268e-15,0.6846553087234497,-1.7256546192001565e-09,-2.497131902569772e-14,3.5740790882421436e-10,0.010789315216243267,5.654799224430462e-07,0.00619598850607872,-0.006767318118363619,7878,8213.52734375,19639.78515625,0.8031971454620361,-0.0029568232130259275,7878,-0.0507441908121109,0.2529030442237854,0.799578845500946
